__v,_id,active,altNames,createdAt,growthRate24,growthRate48,growthRate72,last24hours,last48hours,metadata.name,metadata.symbol,previousWeek,score,strictNameCheck,thisWeek,week
0,609ac535b725d46952390cca,true,[],2021-05-11T17:56:05.028Z,0,0,0,0,0,Oaktree Capital Group LLC 6.625% Series A Preferred units,OAK^A,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ccb,true,[],2021-05-11T17:56:05.082Z,0,0,0,0,0,Oaktree Capital Group LLC 6.550% Series B Preferred Units,OAK^B,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ccc,true,[],2021-05-11T17:56:05.109Z,700,700,700,7,7,Owens Corning Inc Common Stock New,OC,0,172.3448275862069,false,7,"[7,0,0,0,0,0,0]"
0,609ac535b725d46952390ccd,true,[],2021-05-11T17:56:05.152Z,200,200,200,2,2,Omnichannel Acquisition Corp. Class A Common Stock,OCA,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609ac535b725d46952390cce,true,[],2021-05-11T17:56:05.183Z,0,0,0,0,0,OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing three ordinary shares,OCFT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ccf,true,[],2021-05-11T17:56:05.216Z,0,0,0,0,0,Ocwen Financial Corporation NEW Common Stock,OCN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd0,true,[],2021-05-11T17:56:05.246Z,0,0,0,0,0,Oil-Dri Corporation Of America Common Stock,ODC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd1,true,[],2021-05-11T17:56:05.270Z,0,0,0,0,0,Orion Engineered Carbons S.A Common Shares,OEC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd2,true,[],2021-05-11T17:56:05.298Z,0,0,0,0,0,Corporate Office Properties Trust Common Stock,OFC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd3,true,[],2021-05-11T17:56:05.345Z,0,0,0,0,0,OFG Bancorp Common Stock,OFG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd4,true,[],2021-05-11T17:56:05.400Z,0,0,0,0,0,OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D,OFG^D,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd5,true,[],2021-05-11T17:56:05.459Z,500,500,500,5,5,Onion Global Limited American Depositary Shares (each ten (10) ADSs representing one (1) Class A Ordinary Share),OG,0,123.10344827586206,false,5,"[5,0,0,0,0,0,0]"
0,609ac535b725d46952390cd6,true,[],2021-05-11T17:56:05.498Z,0,0,0,0,0,OGE Energy Corp Common Stock,OGE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd7,true,[],2021-05-11T17:56:05.520Z,0,0,0,0,0,ONE Gas Inc. Common Stock,OGS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd8,true,[],2021-05-11T17:56:05.569Z,0,0,0,0,0,Omega Healthcare Investors Inc. Common Stock,OHI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cd9,true,[],2021-05-11T17:56:05.633Z,1200,1200,1200,12,12,O-I Glass Inc. Common Stock,OI,0,295.44827586206895,false,12,"[12,0,0,0,0,0,0]"
0,609ac535b725d46952390cda,true,[],2021-05-11T17:56:05.691Z,0,0,0,0,0,Invesco Municipal Income Opportunities Trust Common Stock,OIA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cdb,true,[],2021-05-11T17:56:05.714Z,0,0,0,0,0,Oceaneering International Inc. Common Stock,OII,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cdc,true,[],2021-05-11T17:56:05.745Z,0,0,0,0,0,Oil States International Inc. Common Stock,OIS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cdd,true,[],2021-05-11T17:56:05.798Z,0,0,0,0,0,ONEOK Inc. Common Stock,OKE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390cde,true,[],2021-05-11T17:56:05.828Z,100,100,100,1,1,Olin Corporation Common Stock,OLN,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac535b725d46952390cdf,true,[],2021-05-11T17:56:05.854Z,300,300,300,3,3,Olo Inc. Class A Common Stock,OLO,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac535b725d46952390ce0,true,[],2021-05-11T17:56:05.884Z,0,0,0,0,0,One Liberty Properties Inc. Common Stock,OLP,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ce1,true,[],2021-05-11T17:56:05.943Z,0,0,0,0,0,Omnicom Group Inc. Common Stock,OMC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ce2,true,[],2021-05-11T17:56:05.966Z,0,0,0,0,0,OneMain Holdings Inc. Common Stock,OMF,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac535b725d46952390ce3,true,[],2021-05-11T17:56:05.989Z,1200,1200,1200,12,12,Owens & Minor Inc. Common Stock,OMI,0,295.44827586206895,false,12,"[12,0,0,0,0,0,0]"
0,609ac536b725d46952390ce4,true,[],2021-05-11T17:56:06.014Z,1700,1700,1700,17,17,OneSmart International Education Group Limited ADS,ONE,0,418.55172413793105,false,17,"[17,0,0,0,0,0,0]"
0,609ac536b725d46952390ce5,true,[],2021-05-11T17:56:06.043Z,0,0,0,0,0,ON24 Inc. Common Stock,ONTF,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390ce6,true,[],2021-05-11T17:56:06.091Z,0,0,0,0,0,Onto Innovation Inc. Common Stock,ONTO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390ce7,true,[],2021-05-11T17:56:06.139Z,0,0,0,0,0,Ooma Inc. Common Stock,OOMA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390ce8,true,[],2021-05-11T17:56:06.170Z,100,100,100,1,1,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock,OPP,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac536b725d46952390ce9,true,[],2021-05-11T17:56:06.195Z,0,0,0,0,0,RiverNorth/DoubleLine Strategic Opportunity Fund Inc. 4.375% Series A Cumulative Preferred Stock,OPP^A,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cea,true,[],2021-05-11T17:56:06.222Z,0,0,0,0,0,Oppenheimer Holdings Inc. Class A Common Stock (DE),OPY,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390ceb,true,[],2021-05-11T17:56:06.257Z,1800,1800,1800,18,18,Osisko Gold Royalties Ltd Common Shares,OR,0,443.17241379310343,false,18,"[18,0,0,0,0,0,0]"
0,609ac536b725d46952390cec,true,[],2021-05-11T17:56:06.288Z,100,100,100,1,1,Ormat Technologies Inc. Common Stock,ORA,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac536b725d46952390ced,true,[],2021-05-11T17:56:06.318Z,0,0,0,0,0,Orange,ORAN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cee,true,[],2021-05-11T17:56:06.347Z,400,400,400,4,4,Orchid Island Capital Inc. Common Stock,ORC,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609ac536b725d46952390cef,true,[],2021-05-11T17:56:06.379Z,0,0,0,0,0,Owl Rock Capital Corporation Common Stock,ORCC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf0,true,[],2021-05-11T17:56:06.403Z,0,0,0,0,0,Oracle Corporation Common Stock,ORCL,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf1,true,[],2021-05-11T17:56:06.449Z,0,0,0,0,0,Old Republic International Corporation Common Stock,ORI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf2,true,[],2021-05-11T17:56:06.486Z,0,0,0,0,0,Orion Group Holdings Inc. Common,ORN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf3,true,[],2021-05-11T17:56:06.511Z,0,0,0,0,0,Oscar Health Inc. Class A Common Stock,OSCR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf4,true,[],2021-05-11T17:56:06.551Z,0,0,0,0,0,Overseas Shipholding Group Inc. Class A Common Stock,OSG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf5,true,[],2021-05-11T17:56:06.581Z,300,300,300,3,3,Oak Street Health Inc. Common Stock,OSH,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac536b725d46952390cf6,true,[],2021-05-11T17:56:06.621Z,0,0,0,0,0,Oshkosh Corporation (Holding Company)Common Stock,OSK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cf7,true,[],2021-05-11T17:56:06.660Z,200,200,200,2,2,Otis Worldwide Corporation Common Stock ,OTIS,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609ac536b725d46952390cf8,true,[],2021-05-11T17:56:06.681Z,100,100,100,1,1,Ouster Inc. Common Stock,OUST,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac536b725d46952390cf9,true,[],2021-05-11T17:56:06.717Z,2700,2700,2700,26,27,OUTFRONT Media Inc. Common Stock,OUT,0,664.7586206896551,false,27,"[27,0,0,0,0,0,0]"
0,609ac536b725d46952390cfa,true,[],2021-05-11T17:56:06.747Z,0,0,0,0,0,Ovintiv Inc. (DE),OVV,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cfb,true,[],2021-05-11T17:56:06.777Z,0,0,0,0,0,Oxford Industries Inc. Common Stock,OXM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390cfc,true,[],2021-05-11T17:56:06.798Z,300,300,300,3,3,Occidental Petroleum Corporation Common Stock,OXY,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac536b725d46952390cfd,true,[],2021-05-11T17:56:06.824Z,700,700,700,7,7,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),PAC,0,172.3448275862069,false,7,"[7,0,0,0,0,0,0]"
0,609ac536b725d46952390cfe,true,[],2021-05-11T17:56:06.855Z,400,400,400,4,4,TPG Pace Tech Opportunities Corp. Class A Ordinary Shares,PACE,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609ac536b725d46952390cff,true,[],2021-05-11T17:56:06.878Z,1300,1300,1300,13,13,Ranpak Holdings Corp Class A Common Stock,PACK,0,320.0689655172414,false,13,"[13,0,0,0,0,0,0]"
0,609ac536b725d46952390d00,true,[],2021-05-11T17:56:06.923Z,400,400,400,4,4,Penske Automotive Group Inc. Common Stock,PAG,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609ac536b725d46952390d01,true,[],2021-05-11T17:56:06.959Z,0,0,0,0,0,PagSeguro Digital Ltd. Class A Common Shares,PAGS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac536b725d46952390d02,true,[],2021-05-11T17:56:06.981Z,100,100,100,1,1,Western Asset Investment Grade Income Fund Inc.,PAI,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d03,true,[],2021-05-11T17:56:07.010Z,0,0,0,0,0,Pampa Energia S.A. Pampa Energia S.A.,PAM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d04,true,[],2021-05-11T17:56:07.032Z,0,0,0,0,0,Palo Alto Networks Inc. Common Stock,PANW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d05,true,[],2021-05-11T17:56:07.052Z,500,500,500,5,5,PAR Technology Corporation Common Stock,PAR,0,123.10344827586206,false,5,"[5,0,0,0,0,0,0]"
0,609ac537b725d46952390d06,true,[],2021-05-11T17:56:07.087Z,0,0,0,0,0,Par Pacific Holdings Inc.  Common Stock,PARR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d07,true,[],2021-05-11T17:56:07.117Z,100,100,100,1,1,UiPath Inc. Class A Common Stock,PATH,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d08,true,[],2021-05-11T17:56:07.151Z,0,0,0,0,0,Paycom Software Inc. Common Stock,PAYC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d09,true,[],2021-05-11T17:56:07.209Z,400,400,400,4,4,Prosperity Bancshares Inc. Common Stock,PB,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609ac537b725d46952390d0a,true,[],2021-05-11T17:56:07.236Z,100,100,100,1,1,Pembina Pipeline Corp. Ordinary Shares (Canada),PBA,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d0b,true,[],2021-05-11T17:56:07.267Z,100,100,100,1,1,Prospect Capital Corporation 6.875% Notes due 2029,PBC,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d0c,true,[],2021-05-11T17:56:07.302Z,0,0,0,0,0,PBF Energy Inc. Class A Common Stock,PBF,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d0d,true,[],2021-05-11T17:56:07.367Z,0,0,0,0,0,PBF Logistics LP Common Units representing limited partner interests,PBFX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d0e,true,[],2021-05-11T17:56:07.404Z,0,0,0,0,0,Prestige Consumer Healthcare Inc. Common Stock,PBH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d0f,true,[],2021-05-11T17:56:07.437Z,0,0,0,0,0,Pitney Bowes Inc. Common Stock,PBI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d10,true,[],2021-05-11T17:56:07.465Z,0,0,0,0,0,Pitney Bowes Inc 6.70% Notes Due 2043,PBI^B,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d11,true,[],2021-05-11T17:56:07.493Z,100,100,100,1,1,Petroleo Brasileiro S.A.- Petrobras Common Stock,PBR,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d12,true,[],2021-05-11T17:56:07.522Z,300,300,300,3,3,Permian Basin Royalty Trust Common Stock,PBT,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac537b725d46952390d13,true,[],2021-05-11T17:56:07.562Z,0,0,0,0,0,Prospect Capital Corporation 6.25% Notes due 2028,PBY,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d14,true,[],2021-05-11T17:56:07.601Z,0,0,0,0,0,High Income Securities Fund Common Stock,PCF,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d15,true,[],2021-05-11T17:56:07.647Z,0,0,0,0,0,Pacific Gas & Electric Co. Common Stock,PCG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d16,true,[],2021-05-11T17:56:07.676Z,0,0,0,0,0,Pacific Gas & Electric Co. Equity Unit,PCGU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d17,true,[],2021-05-11T17:56:07.699Z,1100,1100,1100,11,11,PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest,PCI,0,270.82758620689657,false,11,"[11,0,0,0,0,0,0]"
0,609ac537b725d46952390d18,true,[],2021-05-11T17:56:07.727Z,0,0,0,0,0,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,PCK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d19,true,[],2021-05-11T17:56:07.752Z,100,100,100,1,1,PCM Fund Inc. Common Stock,PCM,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d1a,true,[],2021-05-11T17:56:07.778Z,0,0,0,0,0,Pimco Corporate & Income Strategy Fund Common Stock,PCN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d1b,true,[],2021-05-11T17:56:07.811Z,0,0,0,0,0,Periphas Capital Partnering Corporation Class A Common Stock,PCPC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d1c,true,[],2021-05-11T17:56:07.836Z,0,0,0,0,0,PIMCO California Municipal Income Fund Common Stock,PCQ,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d1d,true,[],2021-05-11T17:56:07.868Z,100,100,100,1,1,PagerDuty Inc. Common Stock,PD,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d1e,true,[],2021-05-11T17:56:07.905Z,0,0,0,0,0,Peridot Acquisition Corp. Class A Ordinary Shares,PDAC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d1f,true,[],2021-05-11T17:56:07.934Z,100,100,100,1,1,PIMCO Dynamic Income Fund Common Stock,PDI,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac537b725d46952390d20,true,[],2021-05-11T17:56:07.961Z,0,0,0,0,0,Piedmont Office Realty Trust Inc. Class A Common Stock,PDM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac537b725d46952390d21,true,[],2021-05-11T17:56:07.997Z,0,0,0,0,0,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,PDO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d22,true,[],2021-05-11T17:56:08.048Z,0,0,0,0,0,Peridot Acquisition Corp. II Class A Ordinary Shares,PDOT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d23,true,[],2021-05-11T17:56:08.093Z,0,0,0,0,0,Precision Drilling Corporation Common Stock,PDS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d24,true,[],2021-05-11T17:56:08.138Z,300,300,300,3,3,John Hancock Premium Dividend Fund,PDT,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac538b725d46952390d25,true,[],2021-05-11T17:56:08.175Z,300,300,300,3,3,Healthpeak Properties Inc. Common Stock,PEAK,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac538b725d46952390d26,true,[],2021-05-11T17:56:08.209Z,0,0,0,0,0,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,PEB,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d27,true,[],2021-05-11T17:56:08.232Z,0,0,0,0,0,Pebblebrook Hotel Trust 6.50% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,PEB^C,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d28,true,[],2021-05-11T17:56:08.263Z,0,0,0,0,0,Pebblebrook Hotel Trust 6.375% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest,PEB^D,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d29,true,[],2021-05-11T17:56:08.297Z,0,0,0,0,0,Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,PEB^E,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d2a,true,[],2021-05-11T17:56:08.329Z,0,0,0,0,0,Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest,PEB^F,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d2b,true,[],2021-05-11T17:56:08.376Z,100,100,100,1,1,Public Service Enterprise Group Incorporated Common Stock,PEG,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac538b725d46952390d2c,true,[],2021-05-11T17:56:08.408Z,100,100,100,1,1,Pennsylvania Real Estate Investment Trust Common Stock,PEI,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac538b725d46952390d2d,true,[],2021-05-11T17:56:08.447Z,0,0,0,0,0,Pennsylvania Real Estate Investment Trust Cumulative Redeemable Perpetual Preferred Shares Series B,PEI^B,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d2e,true,[],2021-05-11T17:56:08.485Z,0,0,0,0,0,Pennsylvania Real Estate Investment Trust 7.20% Series C Cumulative Redeemable Perpetual Preferred Shares,PEI^C,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d2f,true,[],2021-05-11T17:56:08.516Z,0,0,0,0,0,Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares,PEI^D,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d30,true,[],2021-05-11T17:56:08.559Z,300,300,300,3,3,Penumbra Inc. Common Stock,PEN,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac538b725d46952390d31,true,[],2021-05-11T17:56:08.600Z,0,0,0,0,0,Adams Natural Resources Fund Inc. Common Stock,PEO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d32,true,[],2021-05-11T17:56:08.647Z,0,0,0,0,0,Flaherty & Crumrine Preferred and Income Fund Incorporated,PFD,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d33,true,[],2021-05-11T17:56:08.673Z,300,300,300,3,3,Pfizer Inc. Common Stock,PFE,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac538b725d46952390d34,true,[],2021-05-11T17:56:08.707Z,0,0,0,0,0,Performance Food Group Company Common Stock,PFGC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d35,true,[],2021-05-11T17:56:08.733Z,0,0,0,0,0,Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060,PFH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d36,true,[],2021-05-11T17:56:08.784Z,100,100,100,1,1,PIMCO Income Strategy Fund Shares of Beneficial Interest,PFL,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac538b725d46952390d37,true,[],2021-05-11T17:56:08.823Z,0,0,0,0,0,PIMCO Income Strategy Fund II,PFN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d38,true,[],2021-05-11T17:56:08.866Z,0,0,0,0,0,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated,PFO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d39,true,[],2021-05-11T17:56:08.907Z,0,0,0,0,0,Provident Financial Services Inc Common Stock,PFS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d3a,true,[],2021-05-11T17:56:08.943Z,0,0,0,0,0,PennyMac Financial Services Inc. Common Stock,PFSI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac538b725d46952390d3b,true,[],2021-05-11T17:56:08.982Z,300,300,300,3,3,Procter & Gamble Company (The) Common Stock,PG,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609ac539b725d46952390d3c,true,[],2021-05-11T17:56:09.055Z,0,0,0,0,0,Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest,PGP,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d3d,true,[],2021-05-11T17:56:09.092Z,0,0,0,0,0,Progressive Corporation (The) Common Stock,PGR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d3e,true,[],2021-05-11T17:56:09.131Z,0,0,0,0,0,Paramount Group Inc. Common Stock,PGRE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d3f,true,[],2021-05-11T17:56:09.181Z,0,0,0,0,0,PGT Innovations Inc.,PGTI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d40,true,[],2021-05-11T17:56:09.211Z,0,0,0,0,0,Principal Real Estate Income Fund Common Shares of Beneficial Interest,PGZ,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d41,true,[],2021-05-11T17:56:09.238Z,800,800,800,8,8,Parker-Hannifin Corporation Common Stock,PH,0,196.9655172413793,false,8,"[8,0,0,0,0,0,0]"
0,609ac539b725d46952390d42,true,[],2021-05-11T17:56:09.271Z,200,200,200,2,2,Pioneer Floating Rate Fund Inc.,PHD,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609ac539b725d46952390d43,true,[],2021-05-11T17:56:09.303Z,0,0,0,0,0,Koninklijke Philips N.V. NY Registry Shares,PHG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d44,true,[],2021-05-11T17:56:09.358Z,200,200,200,2,2,PLDT Inc. Sponsored ADR,PHI,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609ac539b725d46952390d45,true,[],2021-05-11T17:56:09.383Z,0,0,0,0,0,Pimco High Income Fund Pimco High Income Fund,PHK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d46,true,[],2021-05-11T17:56:09.417Z,0,0,0,0,0,PulteGroup Inc. Common Stock,PHM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d47,true,[],2021-05-11T17:56:09.447Z,0,0,0,0,0,Phreesia Inc. Common Stock,PHR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d48,true,[],2021-05-11T17:56:09.472Z,100,100,100,1,1,Pioneer High Income Fund Inc.,PHT,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac539b725d46952390d49,true,[],2021-05-11T17:56:09.505Z,0,0,0,0,0,PHX Minerals Inc. Common Stock,PHX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d4a,true,[],2021-05-11T17:56:09.531Z,0,0,0,0,0,Prime Impact Acquisition I Class A Ordinary Shares,PIAI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d4b,true,[],2021-05-11T17:56:09.558Z,0,0,0,0,0,Pivotal Investment Corporation III Class A Common Stock,PICC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d4c,true,[],2021-05-11T17:56:09.595Z,100,100,100,1,1,Polaris Inc. Common Stock,PII,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac539b725d46952390d4d,true,[],2021-05-11T17:56:09.635Z,100,100,100,1,1,Putnam Master Intermediate Income Trust Common Stock,PIM,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac539b725d46952390d4e,true,[],2021-05-11T17:56:09.665Z,400,400,400,4,4,Alpine Income Property Trust Inc. Common Stock,PINE,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609ac539b725d46952390d4f,true,[],2021-05-11T17:56:09.709Z,100,100,100,1,1,Ping Identity Holding Corp. Common Stock,PING,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609ac539b725d46952390d50,true,[],2021-05-11T17:56:09.745Z,0,0,0,0,0,Pinterest Inc. Class A Common Stock,PINS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609ac539b725d46952390d51,true,[],2021-05-11T17:56:09.783Z,0,0,0,0,0,Pine Island Acquisition Corp. Class A Common Stock,PIPP,0,0,false,0,"[0,0,0,0,0,0,0]"
